EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
星霜之酷炎宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
星霜之震山神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
星霜之君威神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
星霜之冥雷宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
星霜之轰鸣神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
星霜之清虚剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
星霜之昊天剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之重劫缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之杀劫法棍			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之破劫戒刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之奋武神锤			120,8,1	120,8,1				88,8,1									120,8,1								88,8,1							96,8,1							144,8,1									128,8,1	96,8,1											128,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之烽烟枪			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之长空宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之惊鸿宝剑																																																																											
月阙之晓月缠手																																																																											
月阙之相思宝刀																																																																											
月阙之风月鸳鸯刀																																																																											
月阙之百毒缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之幽冥血刃			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之催命飞刀			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之秘毒袖箭			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之蔓荼飞镖			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之赤龙缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之豪杰杖			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之贪狼枪			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之烈阳宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之灵动神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之幻影神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之凌风宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之沐雨神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之清风剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
月阙之逸影剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之梦龙缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之伏魔法棍			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之四空戒刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之撼天神锤			120,8,1	120,8,1				88,8,1									120,8,1								88,8,1							96,8,1							144,8,1									128,8,1	96,8,1											128,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之继业枪			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之御龙宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之无间宝剑																																																																											
耀阳之无魇缠手																																																																											
耀阳之栖凰宝刀																																																																											
耀阳之碧海鸳鸯刀																																																																											
耀阳之幽胧缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之冥幻血刃			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之冰寒飞刀			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之天光袖箭			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之森荒飞镖			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之同仇缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之敌忾杖			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之魔煞枪			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之魔煌宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之凌岳神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之及丰神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之霜晶宝刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之雷穹神剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之浮云剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
耀阳之冲云剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器刀1	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器盾1	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器刀2	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂武器盾2	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂月阙刀	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂月阙盾	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂日曜刀	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂日曜盾	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂新手武器刀	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
武魂新手武器盾	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之少林手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之少林棍			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之少林刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天王锤			120,8,1	120,8,1				88,8,1									120,8,1								88,8,1							96,8,1							144,8,1									128,8,1	96,8,1											128,8,1						112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天王枪			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天王刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之峨眉剑																																																																											
英豪之峨眉手																																																																											
英豪之翠烟单刀																																																																											
英豪之翠烟双刀																																																																											
英豪之五毒手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之五毒刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之唐门飞刀			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之唐门袖箭			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之唐门飞镖			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之丐帮缠手			120,8,1	120,8,1	88,8,1								120,8,1	120,8,1							88,8,1	88,8,1							72,8,1							96,8,1							144,8,1													128,8,1	96,8,1							72,8,1	160,8,1	112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之丐帮杖			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天忍枪			120,8,1	120,8,1			88,8,1									120,8,1								88,8,1							56,8,1							120,8,1								96,8,1	96,8,1												104,8,1							112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之天忍刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武当剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武当剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之昆仑刀			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之昆仑剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之华山剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之华山剑			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武魂盾法	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
英豪之武魂刀法	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑1			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑2			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑3			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥剑4			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴1											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴2											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴3											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
逍遥琴4											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Null																																																																											
